3238,JP,"CENTRAL GENERAL DEVELOPMENT CO.,LTD."
323A,JP,Flier Inc.
3241,JP,"WILL,Co.,Ltd."
3242,JP,"URBANET CORPORATION CO.,LTD."
3245,JP,"DEAR LIFE CO.,LTD."
3246,JP,"KOSE R.E. Co.,Ltd."
3248,JP,"EARLY AGE CO.,Ltd."
3249,JP,Industrial & Infrastructure Fund Investment Corporation
324A,JP,"Booking Resort Co.,Ltd."
3252,JP,"JINUSHI Co.,Ltd."
325A,JP,TENTIAL Inc.
3261,JP,"GRANDES,Inc."
3264,JP,Ascot Corp.
3266,JP,"Fund Creation Group Co.,Ltd."
3267,JP,"Phil Company,Inc."
3269,JP,Advance Residence Investment Corporation
326A,JP,aero lab international Inc.
3271,JP,The Global Ltd.
3276,JP,"Japan Property Management Center Co.,Ltd."
3277,JP,"Sansei Landic Co.,Ltd"
3279,JP,Activia Properties Inc.
3280,JP,"STrust Co.,Ltd."
3281,JP,GLP J-REIT
3282,JP,"Comforia Residential REIT,Inc"
3283,JP,"Nippon Prologis REIT,Inc."
3284,JP,"Hoosiers Holdings Co.,Ltd."
3286,JP,TRUST Holdings Inc.
3287,JP,"Hoshino Resorts REIT,Inc."
3288,JP,"Open House Group Co.,Ltd."
3289,JP,Tokyu Fudosan Holdings Corporation
328A,JP,Global X Japan Pricing Power Leaders ETF
3290,JP,"One REIT,Inc."
3291,JP,"Iida Group Holdings Co.,Ltd."
3292,JP,AEON REIT Investment Corporation
3293,JP,"AZUMA HOUSE Co.,Ltd."
3294,JP,"e'grand Co.,Ltd"
3295,JP,"Hulic Reit,Inc."
3296,JP,NIPPON REIT Investment Corporation
3297,JP,"Toubujyuhan Co.,Ltd."
3299,JP,"MUGEN ESTATE Co.,Ltd."
329A,JP,ZEAL Associate Corp.
3300,JP,"AMBITION DX HOLDINGS Co.,Ltd."
3302,JP,"TEIKOKU SEN-I Co.,Ltd."
3306,JP,"THE NIHON SEIMA CO.,LTD."
3309,JP,"Sekisui House Reit,Inc."
330A,JP,TalentX Inc.
3315,JP,"NIPPON COKE & ENGINEERING COMPANY,LIMITED"
3317,JP,"FLYING GARDEN CO.,LTD."
3319,JP,Golf Digest Online Inc.
331A,JP,Medix Inc.
3320,JP,CROSS PLUS INC.
3321,JP,"MITACHI CO.,LTD."
3323,JP,"RECOMM CO.,LTD."
3326,JP,"RUNSYSTEM CO.,LTD."
3328,JP,BEENOS Inc.
3329,JP,"TOWA FOOD SERVICE CO.,LTD."
332A,JP,MEEQ Inc.
3333,JP,"ASAHI CO.,LTD."
333A,JP,"TECHNOSMILE,INC."
3341,JP,"NIHON CHOUZAI Co.,Ltd."
3347,JP,"TRUST CO.,LTD."
3349,JP,COSMOS Pharmaceutical Corporation
334A,JP,"Visual Processing Japan Co.,Ltd."
3350,JP,Metaplanet Inc.
3352,JP,"BUFFALO CO.,LTD."
3353,JP,"Medical Ikkou Group Co.,Ltd."
3355,JP,KURIYAMA HOLDINGS CORPORATION
3358,JP,"Y.S.FOOD CO.,LTD."
3359,JP,"cotta CO.,LTD"
335A,JP,Mirairo Inc.
3360,JP,"SHIP HEALTHCARE HOLDINGS,INC."
3361,JP,"Toell Co.,Ltd."
336A,JP,"Dynamic Map Platform Co.,Ltd."
3370,JP,"FUJITA CORPORATION Co.,Ltd."
3371,JP,SOFTCREATE HOLDINGS CORP.
3372,JP,"KANMONKAI Co.,Ltd."
3374,JP,Naigai Tec Corporation
3375,JP,ZOA CORPORATION
3377,JP,BIKE O & COMPANY Ltd.
3382,JP,"Seven & i Holdings Co.,Ltd."
3386,JP,"COSMO BIO COMPANY,LIMITED"
3387,JP,create restaurants holdings inc.
3388,JP,"MEIJI ELECTRIC INDUSTRIES CO.,LTD."
338A,JP,"ZenmuTech,Inc."
3391,JP,TSURUHA HOLDINGS INC.
3392,JP,"DELICA FOODS HOLDINGS CO.,LTD."
3393,JP,"Startia Holdings,Inc."
3395,JP,"Saint Marc Holdings Co.,Ltd."
3396,JP,FELISSIMO CORPORATION
3397,JP,TORIDOLL Holdings Corporation
3399,JP,Maruchiyo Yamaokaya Corporation
339A,JP,"PROGRESS TECHNOLOGIES GROUP,Inc."
3401,JP,TEIJIN LIMITED
3402,JP,"TORAY INDUSTRIES,INC."
3405,JP,"KURARAY CO.,LTD."
3407,JP,ASAHI KASEI CORPORATION
3409,JP,"KITANIHON SPINNING CO.,LTD"
340A,JP,"zig-zag,Inc."
3415,JP,"TOKYO BASE Co.,Ltd."
3416,JP,PIXTA Inc.
3417,JP,"OHKI HEALTHCARE HOLDINGS CO.,LTD."
3418,JP,"BALNIBARBI Co.,Ltd."
341A,JP,TOYOKOH Inc.
3420,JP,KFC Ltd
3421,JP,"INABA SEISAKUSHO Co.,Ltd."
3422,JP,"J-MAX Co.,Ltd."
3423,JP,S E Corporation
3426,JP,"ATOM LIVIN TECH Co.,Ltd."
3431,JP,"MIYAJI ENGINEERING GROUP,INC."
3433,JP,"TOCALO Co.,Ltd."
3434,JP,ALPHA Corporation
3435,JP,"SANKO TECHNO CO.,LTD."
3436,JP,SUMCO CORPORATION
3437,JP,"TOKUDEN CO.,LTD."
3439,JP,Mitsuchi Corporation
3440,JP,"NISSO PRONITY Co.,Ltd."
3441,JP,"SANNO Co.,Ltd."
3443,JP,"KAWADA TECHNOLOGIES,INC."
3444,JP,"KIKUCHI SEISAKUSHO CO.,LTD."
3445,JP,"RS Technologies Co.,Ltd."
3446,JP,JTEC CORPORATION
3447,JP,"Shinwa Co.,Ltd."
3448,JP,"SUGA STEEL Co.,LTD."
3449,JP,TECHNOFLEX CORPORATION
3450,JP,"Sato Sangyo Co.,Ltd,"
3451,JP,Tosei Reit Investment Corporation
3452,JP,B-Lot Company Limited
3454,JP,"First Brothers Co.,Ltd."
3455,JP,Healthcare & Medical Investment Corporation
3457,JP,"&Do Holdings Co.,Ltd."
3458,JP,"CRE,Inc."
3459,JP,Samty Residential Investment Corporation
3461,JP,"Palma Co.,Ltd."
3462,JP,"Nomura Real Estate Master Fund,Inc."
3463,JP,Ichigo Hotel REIT Investment Corporation
3465,JP,"KI-STAR REAL ESTATE CO.,LTD"
3466,JP,LaSalle LOGIPORT REIT
3467,JP,Agratio urban design Inc.
3468,JP,Star Asia Investment Corporation
3469,JP,"Dualtap Co.,Ltd."
346A,JP,NEXT FUNDS S&P 500 Semiconductors & Semiconductor Equipment (Industry Group) 35% Capped Index Exchange Traded Fund
3470,JP,"Marimo Regional Revitalization REIT,Inc."
3471,JP,Mitsui Fudosan Logistics Park Inc.
3472,JP,Nippon Hotel & Residential Investment Corporation
3474,JP,"G-FACTORY CO.,LTD."
3475,JP,"Good Com Asset Co.,Ltd."
3476,JP,MIRAI Corporation
3477,JP,"FORLIFE Co.,Ltd."
3479,JP,TKP Corporation
3480,JP,"J.S.B.Co.,Ltd."
3481,JP,Mitsubishi Estate Logistics REIT Investment Corporation
3482,JP,Loadstar Capital K.K.
3483,JP,"SHOEI CO.,LTD."
3484,JP,"Innovation Holdings CO.,LTD."
3486,JP,GLOBAL LINK MANAGEMENT INC.
3487,JP,"CRE Logistics REIT,Inc."
3488,JP,XYMAX REIT Investment Corporation
3489,JP,"FaithNetwork Co.,Ltd"
348A,JP,MAXIS Yomiuri333 Japan Stock ETF
3490,JP,"Azplanning Co.,Ltd."
3491,JP,"GAtechnologies Co.,Ltd."
3492,JP,Takara Leben Real Estate Investment Corporation
3494,JP,"Mullion Co.,Ltd."
3495,JP,"Koryojyuhan Co.,Ltd."
3496,JP,"AZOOM CO.,LTD"
3497,JP,LeTech Corporation
3498,JP,"Kasumigaseki Capital Co.,Ltd."
349A,JP,SMDAM Active ETF Japan Growth Equity
3501,JP,"SUMINOE Co.,Ltd."
3512,JP,Nippon Felt Company Limited
3513,JP,"ICHIKAWA CO.,LTD."
3521,JP,"ECONACH HOLDINGS CO.,LTD."
3524,JP,"NITTO SEIMO CO.,LTD."
3526,JP,"ASHIMORI INDUSTRY CO.,LTD."
3529,JP,"ATSUGI CO.,LTD."
3536,JP,"AXAS HOLDINGS CO.,LTD."
3537,JP,"SHOEI YAKUHIN CO.,LTD."
3538,JP,WILLPLUS Holdings Corporation
3539,JP,"JM HOLDINGS CO.,LTD."
3540,JP,"C.I.MEDICAL CO.,LTD."
3541,JP,Nousouken Corporation
3542,JP,"Vega corporation Co.,Ltd."
3543,JP,"KOMEDA Holdings Co.,Ltd."
3544,JP,"SATUDORA HOLDINGS CO.,LTD."
3546,JP,"Alleanza Holdings Co.,Ltd."
3547,JP,KUSHIKATSU TANAKA HOLDINGS CO.
3548,JP,BAROQUE JAPAN LIMITED
3549,JP,"KUSURI NO AOKI HOLDINGS CO.,LTD."
3550,JP,"STUDIO ATAO Co.,Ltd."
3551,JP,DYNIC CORPORATION
3553,JP,"KYOWA LEATHER CLOTH CO.,LTD."
3556,JP,"RenetJapanGroup,Inc."
3557,JP,UNITED&COLLECTIVE CO.LTD.
3558,JP,"JADE GROUP,Inc."
3559,JP,p-ban.com Corp.
3560,JP,"Hobonichi Co.,Ltd."
3561,JP,"CHIKARANOMOTO HOLDINGS Co.,Ltd."
3562,JP,"No.1 Co.,Ltd"
3563,JP,FOOD & LIFE COMPANIES LTD.
3565,JP,Ascentech K.K.
3566,JP,"UNIFORM NEXT CO.,LTD."
3569,JP,"SEIREN CO.,LTD."
3571,JP,"SOTOH CO.,LTD."
3577,JP,Tokai Senko K.K.
3580,JP,"KOMATSU MATERE Co.,Ltd."
3583,JP,AuBEX CORPORATION
3591,JP,WACOAL HOLDINGS CORP.
3593,JP,"HOGY MEDICAL CO.,LTD."
3597,JP,"JICHODO Co.,Ltd."
3598,JP,"YAMAKI CO.,LTD."
3600,JP,FUJIX Ltd.
3604,JP,KAWAMOTO CORPORATION
3607,JP,"KURAUDIA HOLDINGS CO.,LTD."
3608,JP,"TSI HOLDINGS CO.,LTD."
3611,JP,MATSUOKA CORPORATION
3612,JP,"WORLD CO.,LTD."
3622,JP,Netyear Group Corporation
3623,JP,Billing System Corporation
3624,JP,AXEL MARK INC.
3625,JP,Techfirm Holdings Inc.
3626,JP,TIS Inc.
3627,JP,TECMIRA HOLDINGS INC.
3628,JP,"DATA HORIZON CO.,LTD."
3632,JP,"GREE Holdings,Inc."
3633,JP,"GMO Pepabo,Inc."
3634,JP,Sockets Inc.
3635,JP,"KOEI TECMO HOLDINGS CO.,LTD."
3636,JP,"Mitsubishi Research Institute,Inc."
3639,JP,Voltage Incorporation
3640,JP,"DENSAN CO.,LTD."
3641,JP,"PAPYLESS CO.,LTD."
3645,JP,"Medical Net,Inc."
3646,JP,"Ekitan & Co.,Ltd."
3647,JP,G Three Holdings CORPORATION
3648,JP,AGS Corporation
3649,JP,FINDEX Inc.
3652,JP,Digital Media Professionals Inc.
3653,JP,"Morpho,Inc."
3655,JP,BrainPad Inc.
3656,JP,KLab Inc.
3657,JP,"Pole To Win Holdings,Inc."
3659,JP,"NEXON Co.,Ltd."
3660,JP,istyle Inc.
3661,JP,"m-up holdings,Inc."
3662,JP,Ateam Inc.
3663,JP,"CELSYS,Inc."
3664,JP,MOBCAST HOLDINGS INC.
3665,JP,Enigmo Inc.
3666,JP,TECNOS JAPAN INCORPORATED
3667,JP,"enish,inc."
3668,JP,"COLOPL,Inc."
3670,JP,"Kyoritsu Computer & Communication Co.,Ltd."
3671,JP,"SOFTMAX CO.,LTD"
3672,JP,AltPlusInc.
3673,JP,"Broadleaf Co.,Ltd."
3674,JP,"Aucfan Co.,Ltd."
3675,JP,Cross Marketing Group Inc.
3676,JP,"DIGITAL HEARTS HOLDINGS Co.,Ltd."
3678,JP,"MEDIA DO Co.,Ltd."
3679,JP,"ZIGExN Co.,Ltd."
3680,JP,Hotto Link Inc.
3681,JP,"V-cube,Inc."
3682,JP,"Encourage Technologies Co.,Ltd."
3683,JP,"CYBERLINKS CO.,LTD."
3686,JP,DLE Inc.
3687,JP,Fixstars Corporation
3688,JP,"CARTA HOLDINGS,INC."
3690,JP,YRGLM Inc.
3691,JP,"DIGITAL PLUS,Inc."
3692,JP,"FFRI Security,Inc."
3694,JP,OPTiM CORPORATION
3695,JP,"GMO Research & AI,Inc."
3696,JP,CERES INC.
3697,JP,SHIFT Inc.
3698,JP,"CRI Middleware Co.,Ltd."
3708,JP,"Tokushu Tokai Paper Co.,Ltd."
3710,JP,"Jorudan Co.,Ltd."
3712,JP,"Information Planning CO.,LTD."
3719,JP,"GEXEED CO.,LTD."
3723,JP,NIHON FALCOM CORPORATION
3726,JP,"4Cs HD Co.,Ltd."
3727,JP,Aplix Corporation
3733,JP,"Software Service,Inc."
3741,JP,"Systems Engineering Consultants Co.,LTD."
3744,JP,SIOS Corporation
3747,JP,"INTERTRADE Co.,Ltd."
3750,JP,"Cytori Cell Research Institute,Inc."
3753,JP,FLIGHT SOLUTIONS Inc.
3758,JP,Aeria Inc.
3760,JP,"CAVE Interactive CO.,LTD."
3762,JP,TECHMATRIX CORPORATION
3763,JP,Pro-Ship Incorporated
3765,JP,"GungHo Online Entertainment,Inc."
3766,JP,"SYSTEMS DESIGN Co.,Ltd."
3768,JP,Riskmonster.com
3769,JP,"GMO Payment Gateway,Inc."
3770,JP,"ZAPPALLAS,INC."
3771,JP,"SYSTEM RESEARCH CO.,LTD."
3772,JP,"Wealth Management,Inc."
3773,JP,"Advanced Media,Inc."
3774,JP,Internet Initiative Japan Inc.
3776,JP,"BroadBand Tower,Inc."
3777,JP,Environment Friendly Holdings Corp.
3778,JP,SAKURA internet Inc.
3779,JP,"J ESCOM HOLDINGS,INC."
3787,JP,"Techno Mathematical Co.,Ltd."
3788,JP,GMO GlobalSign Holdings K.K.
3791,JP,"IG Port,Inc."
3793,JP,"Drecom Co.,Ltd."
3796,JP,"e-Seikatsu Co.,Ltd."
3798,JP,"ULS Group,Inc."
3799,JP,Keyware Solutions Inc.
3800,JP,UNIRITA Inc.
3802,JP,"ECOMIC CO.,LTD"
3803,JP,Image Information Inc.
3804,JP,System D Inc.
3807,JP,FISCO Ltd.
3810,JP,"CyberStep,Inc."
3814,JP,"Alphax Food System Co.,LTD"
3815,JP,"Media Kobo,Inc."
3816,JP,"DAIWA COMPUTER CO.,LTD."
3817,JP,"SRA Holdings,Inc."
3823,JP,"THE WHY HOW DO COMPANY,Inc."
3825,JP,"Remixpoint,inc."
3826,JP,System Integrator Corp.
3834,JP,"Asahi Net,Inc."
3835,JP,"eBASE Co.,Ltd."
3836,JP,AVANT GROUP CORPORATION
3837,JP,Ad-Sol Nissin Corporation
3839,JP,"ODK Solutions Company,Ltd."
3840,JP,PATH Corporation
3841,JP,Jedat Inc.
3842,JP,"Nextgen,Inc."
3843,JP,"FreeBit Co.,Ltd."
3844,JP,COMTURE CORPORATION
3845,JP,I-FREEK MOBILE INC.
3847,JP,PACIFIC SYSTEMS CORPORATION
3848,JP,"Data Applications Company,Limited"
3850,JP,NTT DATA INTRAMART CORPORATION
3851,JP,"Nippon Ichi Software,Inc."
3853,JP,ASTERIA Corporation
3854,JP,I'LL INC
3856,JP,Abalance Corporation
3858,JP,Ubiquitous AI Corporation
3861,JP,Oji Holdings Corporation
3863,JP,"Nippon Paper Industries Co.,Ltd."
3864,JP,Mitsubishi Paper Mills Limited
3865,JP,Hokuetsu Corporation
3877,JP,"Chuetsu Pulp & Paper Co.,Ltd."
3878,JP,TOMOEGAWA CORPORATION
3880,JP,Daio Paper Corporation
3891,JP,NIPPON KODOSHI CORPORATION
3892,JP,"Okayama Paper Industries Co.,Ltd."
3895,JP,HAVIX CORPORATION
3896,JP,"AWA PAPER & TECHNOLOGICAL COMPANY,Inc."
3900,JP,CrowdWorks Inc.
3901,JP,"MarkLines Co.,Ltd."
3902,JP,"Medical Data Vision Co.,Ltd."
3903,JP,gumi Inc.
3904,JP,KAYAC Inc.
3905,JP,Datasection Inc.
3907,JP,Silicon Studio Corp.
3908,JP,Collabos Corporation
3909,JP,Showcase Inc.
3910,JP,MKSystem Corporation
3911,JP,Aiming Inc.
3912,JP,"Mobile Factory,Inc."
3913,JP,"GreenBee,Inc."
3914,JP,JIG-SAW INC.
3915,JP,"TerraSky Co.,Ltd"
3916,JP,Digital Information Technologies Corporation
3917,JP,"iRidge,Inc."
3918,JP,"PCI Holdings,INC."
3920,JP,"Internetworking and Broadband Consulting Co.,Ltd."
3921,JP,NEOJAPAN Inc.
3922,JP,PR TIMES Corporation
3923,JP,"RAKUS Co.,Ltd."
3924,JP,"R&D COMPUTER CO.,LTD."
3925,JP,Double Standard Inc.
3926,JP,Open Door Inc.
3927,JP,Fuva Brain Limited
3928,JP,Mynet Inc.
3929,JP,"SOCIALWIRE CO.,LTD."
3930,JP,"Hatena Co.,Ltd."
3931,JP,VALUE GOLF Inc.
3932,JP,Akatsuki Inc.
3933,JP,"CHIeru Co.,Ltd."
3934,JP,"BENEFIT JAPAN Co.,LTD."
3935,JP,"Edia Co.,Ltd."
3936,JP,"Globalway,Inc."
3937,JP,"Ubicom Holdings,Inc."
3939,JP,"Kanamic Network Co.,LTD"
3940,JP,"Nomura System Corporation Co,Ltd."
3941,JP,"Rengo Co.,Ltd."
3943,JP,"OHISHI SANGYO CO.,LTD."
3944,JP,"Furubayashi Shiko Co.,Ltd."
3945,JP,"Superbag Company,Limited"
3946,JP,"TOMOKU CO.,LTD."
3947,JP,"Dynapac Co.,Ltd."
3948,JP,"HIKARI BUSINESS FORM CO.,LTD."
3950,JP,THE PACK CORPORATION
3951,JP,"ASAHI PRINTING CO.,LTD."
3953,JP,"OHMURA SHIGYO CO.,LTD."
3954,JP,SHOWA PAXXS CORPORATION
3955,JP,"IMURA & Co.,Ltd."
3958,JP,"Sasatoku Printing Co.,Ltd."
3961,JP,"Silver Egg Technology CO.,Ltd."
3962,JP,"CHANGE Holdings,Inc."
3963,JP,"Synchro Food Co.,Ltd."
3964,JP,AUCNET INC.
3965,JP,"Capital Asset Planning,Inc."
3967,JP,"Eltes Co.,Ltd."
3968,JP,"Segue Group Co.,Ltd."
3969,JP,ATLED CORP.
3970,JP,Innovation Inc.
3974,JP,SCAT Inc.
3976,JP,SHANON Inc.
3978,JP,"MACROMILL,INC."
3979,JP,"ULURU.CO.,LTD."
3981,JP,Beaglee Inc.
3983,JP,"ORO Co.,Ltd."
3984,JP,"User Local,Inc."
3985,JP,TEMONA.inc.
3986,JP,"bBreak Systems Company,Limited"
3987,JP,Ecomott Inc.
3988,JP,"SYS Holdings Co.,Ltd."
3989,JP,SHARINGTECHNOLOGY.INC
3991,JP,"Wantedly,Inc"
3992,JP,Needs Well Inc.
3993,JP,PKSHA Technology Inc.
3994,JP,"Money Forward,Inc."
3996,JP,Signpost Corporation
3997,JP,"TRADE WORKS Co.,Ltd"
3998,JP,"SuRaLa Net Co.,Ltd."
4004,JP,Resonac Holdings Corporation
4005,JP,"SUMITOMO CHEMICAL COMPANY,LIMITED"
4008,JP,"Sumitomo Seika Chemicals Company,Limited."
4011,JP,"Headwaters Co.,Ltd"
4012,JP,"AXIS CO.,LTD."
4013,JP,"Kinjiro Co.,Ltd."
4014,JP,"KARADANOTE,INC."
4015,JP,Paycloud Holdings Inc.
4016,JP,"MIT Holdings CO.,LTD."
4017,JP,CREEMA LTD.
4019,JP,"Stmn,Inc."
4020,JP,BETREND CORPORATION
4021,JP,Nissan Chemical Corporation
4022,JP,"Rasa Industries,Ltd."
4023,JP,KUREHA CORPORATION
4025,JP,"TAKI CHEMICAL CO.,LTD."
4026,JP,"Konoshima Chemical Co.,Ltd."
4027,JP,TAYCA CORPORATION
4028,JP,"ISHIHARA SANGYO KAISHA,LTD."
4031,JP,Katakura & Co-op Agri Corporation
4040,JP,"NANKAI CHEMICAL COMPANY,LIMITED"
4041,JP,"Nippon Soda Co.,Ltd."
4042,JP,TOSOH CORPORATION
4043,JP,Tokuyama Corporation
4044,JP,"Central Glass Co.,Ltd."
4045,JP,"TOAGOSEI CO.,LTD."
4046,JP,"OSAKA SODA CO.,LTD."
4047,JP,"KANTO DENKA KOGYO CO.,LTD."
4051,JP,"GMO Financial Gate,Inc."
4052,JP,Ficha Inc.
4053,JP,Sun* Inc.
4054,JP,"Japan PropTech Co.,Ltd."
4055,JP,T&S Group Inc.
4056,JP,Neural Group Inc.
4057,JP,"Interfactory,Inc."
4058,JP,"Toyokumo,Inc."
4059,JP,"Magmag,Inc."
4060,JP,rakumo Inc.
4061,JP,Denka Company Limited
4062,JP,"IBIDEN CO.,LTD."
4063,JP,"Shin-Etsu Chemical Co.,Ltd."
4064,JP,"Nippon Carbide Industries Company,Incorporated"
4068,JP,Basis Corporation
4069,JP,BlueMeme Inc.
4071,JP,"Plus Alpha Consulting Co.,LTD."
4072,JP,"Densan System Holdings Co.,Ltd."
4073,JP,"Global Communication Planning Co.,Ltd."
4074,JP,"LaKeel,Inc."
4075,JP,"Brains Technology,Inc."
4076,JP,"CNS Co.,Ltd."
4078,JP,"Sakai Chemical Industry Co.,Ltd."
4080,JP,TANAKA CHEMICAL CORPORATION
4082,JP,"DAIICHI KIGENSO KAGAKU-KOGYO CO.,LTD"
4088,JP,AIR WATER INC.
4091,JP,NIPPON SANSO HOLDINGS CORPORATION
4092,JP,"Nippon Chemical Industrial Co.,Ltd."
4093,JP,"Toho Acetylene Co.,Ltd."
4094,JP,"NIHON KAGAKU SANGYO CO.,LTD."
4095,JP,"NIHON PARKERIZING CO.,LTD."
4097,JP,"KOATSU GAS KOGYO CO.,LTD."
4098,JP,"Titan Kogyo ,Ltd."
4099,JP,SHIKOKU KASEI HOLDINGS CORPORATION
4100,JP,TODA KOGYO CORP.
4102,JP,"Maruo Calcium Co.,Ltd."
4107,JP,ISE CHEMICALS CORPORATION
4109,JP,STELLA CHEMIFA CORPORATION
4112,JP,"Hodogaya Chemical Co.,Ltd."
4113,JP,"TAOKA CHEMICAL COMPANY,LIMITED"
4114,JP,"NIPPON SHOKUBAI CO.,LTD."
4116,JP,"Dainichiseika Color & Chemicals Mfg.Co.,Ltd."
4118,JP,KANEKA CORPORATION
4119,JP,Nippon Pigment Holdings Company Limited
4120,JP,"SUGAI CHEMICAL INDUSTRY CO.,LTD."
4124,JP,OSAKA YUKA INDUSTRY LTD.
4125,JP,SANWAYUKA INDUSTRY CORPORATION
4151,JP,"Kyowa Kirin Co.,Ltd."
4165,JP,"PLAID,Inc."
4166,JP,Cacco Inc.
4167,JP,Kokopelli Inc.
4168,JP,"Yappli,Inc."
4169,JP,ENECHANGE Ltd.
4170,JP,"Kaizen Platform,Inc."
4171,JP,"Global Information,Inc."
4172,JP,"TOWA Hi SYSTEM CO.,LTD."
4173,JP,WACUL.INC
4174,JP,Appirits Inc.
4175,JP,coly Inc.
4176,JP,coconala Inc.
4177,JP,"i-plug,Inc."
4178,JP,Sharing Innovations Inc.
4179,JP,G-NEXT Inc.
4180,JP,"Appier Group,Inc."
4182,JP,"Mitsubishi Gas Chemical Company,Inc."
4183,JP,"Mitsui Chemicals,Inc."
4186,JP,"TOKYO OHKA KOGYO CO.,LTD."
4187,JP,OSAKA ORGANIC CHEMICAL INDUSTRY LTD.
4188,JP,Mitsubishi Chemical Group Corporation
4189,JP,"KH Neochem Co.,Ltd."
4192,JP,SpiderPlus & Co.
4193,JP,"Fabrica Holdings Co.,Ltd."
4194,JP,"Visional,Inc."
4196,JP,NEO MARKETING Inc.
4197,JP,"ASMARQ Co.,Ltd."
4198,JP,"TENDA Co.,LTD."
4199,JP,WonderPlanet Inc.
4202,JP,Daicel Corporation
4203,JP,"Sumitomo Bakelite Company,Limited"
4204,JP,"Sekisui Chemical Co.,Ltd."
4205,JP,ZEON CORPORATION
4206,JP,"Aica Kogyo Company,Limited"
4208,JP,UBE Corporation
4212,JP,Sekisui Jushi Corporation
4216,JP,ASAHI YUKIZAI CORPORATION
4218,JP,"NICHIBAN CO.,LTD."
4220,JP,RIKEN TECHNOS CORPORATION
4221,JP,"Okura Industrial Co.,Ltd."
4222,JP,"KODAMA CHEMICAL INDUSTRY CO.,LTD."
4224,JP,LONSEAL CORPORATION
4228,JP,"Sekisui Kasei Co.,Ltd."
4229,JP,"Gun Ei Chemical Industry Co.,Ltd."
4231,JP,TIGERS POLYMER CORPORATION
4234,JP,"Sun A.Kaken Company,Limited"
4235,JP,"Ultrafabrics Holdings Co.,Ltd."
4237,JP,Fujipream Corporation
4238,JP,"Miraial Co.,Ltd."
4240,JP,"CLUSTER TECHNOLOGY CO.,LTD."
4241,JP,atect corporation
4242,JP,TAKAGI SEIKO CORPORATION
4243,JP,"NIX,INC."
4245,JP,"Daiki Axis Co.,Ltd."
4246,JP,DaikyoNishikawa Corporation
4247,JP,"POVAL KOGYO CO.,LTD."
4248,JP,"Takemoto Yohki Co.,Ltd."
4249,JP,"MORIROKU HOLDINGS COMPANY,LTD."
4251,JP,KEIWA Incorporated
4255,JP,THECOO Inc.
4256,JP,"CYND Co.,Ltd."
4257,JP,Evixar Inc.
4258,JP,AMIYA Corporation
4259,JP,ExaWizards Inc.
4260,JP,"Hybrid Technologies Co.,Ltd."
4261,JP,"AsiaQuest Co.,Ltd."
4262,JP,"NIFTY Lifestyle Co.,Ltd."
4263,JP,"SUSMED,Inc."
4264,JP,"SECURE,INC."
4265,JP,Institution for a Global Society Corporation
4267,JP,LIGHTWORKS Corporation
4270,JP,BeeX Inc.
4272,JP,"NIPPON KAYAKU CO.,LTD."
4274,JP,"HOSOYA PYRO-ENGINEERING CO.,LTD."
4275,JP,"Carlit Co.,Ltd."
4284,JP,"SOLXYZ Co.,Ltd."
4286,JP,CL Holdings Inc.
4287,JP,JUST PLANNING INC.
4288,JP,"Asgent,Inc."
4290,JP,Prestige International Inc.
4293,JP,"SEPTENI HOLDINGS CO.,LTD."
4298,JP,PROTO CORPORATION
4299,JP,"HIMACS,Ltd."
4301,JP,AMUSE INC.
4304,JP,Estore Corporation
4307,JP,"Nomura Research Institute,Ltd."
4308,JP,J-Stream Inc.
4310,JP,Dream Incubator Inc.
4316,JP,"BeMap,Inc."
4317,JP,Ray Corporation
4318,JP,"QUICK CO.,LTD."
4319,JP,"TAC CO.,LTD."
4320,JP,"CE Holdings Co.,Ltd."
4323,JP,"Japan System Techniques Co.,Ltd."
4324,JP,DENTSU GROUP INC.
4326,JP,INTAGE HOLDINGS Inc.
4331,JP,"TAKE AND GIVE. NEEDS Co.,Ltd."
4333,JP,"TOHO SYSTEM SCIENCE CO.,LTD."
4334,JP,"YUKE'S Co.,Ltd."
4335,JP,"IPS CO.,LTD."
4337,JP,PIA CORPORATION
4341,JP,SEIRYO ELECTRIC CORPORATION
4343,JP,"AEON Fantasy Co.,LTD."
4344,JP,SOURCENEXT CORPORATION
4345,JP,"CTS Co.,Ltd."
4346,JP,NEXYZ.Group Corporation
4347,JP,Broadmedia Corporation
4350,JP,"MEDICAL SYSTEM NETWORK Co.,Ltd."
4351,JP,YAMADA SERVICER SYNTHETIC OFFICE
4356,JP,"APPLIED TECHNOLOGY CO.,LTD."
4360,JP,"MANAC Chemical Partners Co.,Ltd"
4361,JP,"KAWAGUCHI CHEMICAL INDUSTRY CO.,LTD."
4362,JP,"Nippon Fine Chemical Co.,Ltd."
4365,JP,"MATSUMOTO YUSHI-SEIYAKU CO.,LTD."
4366,JP,Daito Chemix Corporation
4367,JP,"KOEI CHEMICAL COMPANY,LIMITED"
4368,JP,"FUSO CHEMICAL CO.,LTD."
4369,JP,Tri Chemical Laboratories Inc.
4370,JP,Mobilus Corporation
4371,JP,Core Concept Technologies Inc.
4372,JP,"YMIRLINK,Inc."
4373,JP,"Simplex Holdings,Inc."
4374,JP,ROBOT PAYMENT INC.
4375,JP,Safie Inc.
4376,JP,Kufu Company Holdings Inc.
4377,JP,ONE CAREER Inc.
4378,JP,CINC Corp.
4379,JP,Photosynth inc.
